ID,Producer,Producer.1,Battery,Battery.1,SDate,VP,VP_Adjusted,Sulf Input,Sulf,S.Temp,A.Temp,Dens Input,Dens,Temp.Mean,Temp.Roll,Estevan,Weyburn,Oxbow,Yellow Grass North,Melita,Kipling,CrudeType,Unknown,C5,Light_LSB,Light_SW,Medium_LSB,Medium_SW,Midale,Heavy_Sour,Heavy_SW,Crude_Breakdown,Crude_Num,VP_95_Spec,Post_Aquisition
1532,CRESC,CRESC,13-30-007-10W2,,5/23/2017,97.7,97.7,,0.75,,,,823.6,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1533,CRESC,CRESC,04-04-007-01W2,,5/23/2017,63.5,63.5,,1.36,,,,854.2,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1534,RDGBK,RDGBK,02-26-009-09W2,,5/23/2017,82,82,,0.26,,,,811.8,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1535,RDGBK,RDGBK,12-06-009-07W2,,5/23/2017,76.2,76.2,,0.19,,,,810.1,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1536,RDGBK,RDGBK,03-33-008-06W2,,5/23/2017,79.3,79.3,,0.35,,,,809,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1537,RDGBK,RDGBK,09-10-009-06W2,,5/23/2017,66.6,66.6,,1.7,,,,853.8,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1538,RDGBK,RDGBK,12-22-007-11W2,,5/23/2017,71.8,71.8,,0.8,,,,821.4,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1539,APACH,APACH,07-12-006-11W2,,5/23/2017,44.8,44.8,,2.07,,,,876.5,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1540,PEMCO,PEMCO,14-30-009-33W1,,5/23/2017,80,80,,1.77,,,,854.8,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1541,CRESC,CRESC,11-15-007-09W2,,5/23/2017,90.1,90.1,,0.68,,,,826.5,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1542,TORCO,TORCO,15-09-010-08W2,,5/23/2017,45.1,45.1,,2.63,,,,885.1,12,9.742857143,12,12.6,11.3,12.5,11.3,12.3,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1543,CRESC,CRESC,01-21-001-14W2,,5/24/2017,75.7,75.7,,0.24,,,,810.9,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1544,CRESC,CRESC,14-27-001-13W2,,5/24/2017,92.5,92.5,,0.64,,,,822.7,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1545,CRESC,CRESC,07-07-006-15W2,,5/24/2017,65.2,65.2,,2.75,,,,865,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1546,SPAEN,SPAEN,11-12-006-15W2,,5/24/2017,71.8,71.8,,2.4,,,,870.9,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1547,SPAEN,SPAEN,01-28-002-14W2,,5/24/2017,106.8,106.8,,1.51,,,,836.4,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1548,SPAEN,SPAEN,16-18-011-04W2,,5/24/2017,75.2,75.2,,1.58,,,,828,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1549,ENERM,ENERM,08-31-004-18W2,,5/24/2017,75.9,75.9,,1.77,,,,856.7,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1550,ENERM,ENERM,05-31-003-16W2,,5/24/2017,66.2,66.2,,2.75,,,,884.4,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1551,NALRE,NALRE,04-05-002-15W2,,5/24/2017,66.1,66.1,,1.96,,,,865.5,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1552,NALRE,NALRE,11-02-005-12W2,,5/24/2017,76,76,,1.78,,,,851.1,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1553,CENOV,CENOV,05-16-006-13W2,,5/24/2017,54.4,54.4,,2.25,,,,868.7,16.11666667,11.03571429,16.2,16.7,15.5,17.8,14.5,16,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1554,SECUR ,SECUR ,08-28-005-33W1,SALES,5/30/2017,92.6,92.6,,1.09,,,,824.2,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1555,SECUR ,SECUR ,08-28-005-33W1,REV,5/30/2017,72.7,72.7,,1.09,,,,824.2,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1556,CRESC,CRESC,01-21-001-14W2,,5/30/2017,74.5,74.5,,0.24,,,,810.9,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1557,CRESC,CRESC,14-27-001-13W2,,5/30/2017,74.7,74.7,,0.64,,,,822.7,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1558,SPAEN,SPAEN,01-28-002-14W2,,5/30/2017,69.3,69.3,,1.51,,,,836.4,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1559,NALRE,NALRE,11-02-005-12W2,,5/30/2017,74.1,74.1,,1.78,,,,851.1,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1560,NALRE,NALRE,04-05-002-15W2,,5/30/2017,71.5,71.5,,1.96,,,,865.5,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1561,RDGBK,RDGBK,12-22-007-11W2,,5/30/2017,74,74,,0.8,,,,821.4,11.36666667,13.1047619,10.2,12.8,11.3,9.7,13.2,11,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1562,SPAEN,SPAEN,09-08-004-03W2,,5/31/2017,87.7,87.7,,1.06,,,,829.4,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1563,SECUR ,SECUR ,08-28-005-33W1,SALES,5/31/2017,89.8,89.8,,1.09,,,,824.2,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1564,SECUR ,SECUR ,08-28-005-33W1,REV,5/31/2017,72.9,72.9,,1.09,,,,824.2,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1565,CRESC,CRESC,13-13-007-02W2,,5/31/2017,66.2,66.2,,1.28,,,,847.4,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1566,CRESC,CRESC,13-30-007-10W2,,5/31/2017,81.9,81.9,,0.75,,,,823.6,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1567,CRESC,CRESC,09-13-007-11W2,,5/31/2017,82.2,82.2,,0.76,,,,822.4,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1568,CRESC,CRESC,04-08-008-08W2,,5/31/2017,82.5,82.5,,0.63,,,,822.8,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1569,CRESC,CRESC,02-13-006-06W2,,5/31/2017,72.2,72.2,,1.43,,,,845,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1570,CRESC,CRESC,14-13-001-05W2,,5/31/2017,80.6,80.6,,0.53,,,,824.7,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1571,CRESC,CRESC,05-14-003-01W2,,5/31/2017,73,73,,0.94,,,,834.5,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1572,SPAEN,SPAEN,13-03-006-34W1,,5/31/2017,67.7,67.7,,1.19,,,,848.6,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1573,SPAEN,SPAEN,11-12-006-15W2,,5/31/2017,73.2,73.2,,2.4,,,,870.9,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1574,SPAEN,SPAEN,03-03-002-32W1,,5/31/2017,94.9,94.9,,1.79,,,,824.4,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1575,RDGBK,RDGBK,03-33-008-06W2,,5/31/2017,78.6,78.6,,0.35,,,,809,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1576,RDGBK,RDGBK,02-26-009-09W2,,5/31/2017,76.8,76.8,,0.26,,,,811.8,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1577,RDGBK,RDGBK,12-06-009-07W2,,5/31/2017,77,77,,0.19,,,,810.1,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1578,APACH,APACH,07-12-006-11W2,,5/31/2017,47.2,47.2,,2.07,,,,876.5,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1579,CENOV,CENOV,05-16-006-13W2,,5/31/2017,53.3,53.3,,2.25,,,,868.7,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1580,ENERM,ENERM,08-31-004-18W2,,5/31/2017,69.5,69.5,,1.77,,,,856.7,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1581,ENERM,ENERM,05-31-003-16W2,,5/31/2017,64.5,64.5,,2.75,,,,884.4,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1582,TORCO,TORCO,03-15-004-06W2,,5/31/2017,58.4,58.4,,1.32,,,,850.4,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1583,TORCO,TORCO,11-30-005-03W2,,5/31/2017,66,66,,1.45,,,,854.2,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1584,TORCO,TORCO,04-17-004-31W1,,5/31/2017,69.5,69.5,,1.61,,,,859.3,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1585,FEDER,FEDER,05-31-002-01W2,,5/31/2017,73.2,73.2,,0.73,,,,821.8,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1586,CANAT,CANAT,14-09-002-29W1,,5/31/2017,78.5,78.5,,0.77,,,,837.8,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1587,CRESC,CRESC,11-15-007-09W2,,5/31/2017,91.6,91.6,,0.68,,,,826.5,13.6,12.7452381,13.9,13.7,12.8,13.5,14.2,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1588,CRESC,CRESC,07-07-006-15W2,,6/2/2017,76.4,76.4,,2.79,,,,868.9,21.95,14.92380952,22.7,20.9,21.3,20.5,24.8,21.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1589,SPAEN,SPAEN,16-18-011-04W2,,6/2/2017,73.6,73.6,,1.66,,,,831.9,21.95,14.92380952,22.7,20.9,21.3,20.5,24.8,21.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1590,STEPP,STEPP,03-16-001-11W2,,6/2/2017,79.3,79.3,,0.18,,,,817.5,21.95,14.92380952,22.7,20.9,21.3,20.5,24.8,21.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1591,CRESC,CRESC,16-10-006-30W1,,6/6/2017,75.8,75.8,,1.51,,,,853.9,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1592,CRESC,CRESC,13-13-007-02W2,,6/6/2017,65,65,,1.28,,,,848.4,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1593,CRESC,CRESC,09-13-007-11W2,,6/6/2017,78.2,78.2,,0.85,,,,827,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1594,CRESC,CRESC,13-30-007-10W2,,6/6/2017,79.4,79.4,,0.83,,,,828.3,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1595,CRESC,CRESC,04-08-008-08W2,,6/6/2017,82.8,82.8,,0.44,,,,816.2,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1596,SECUR ,SECUR ,08-28-005-33W1,SALES,6/6/2017,92.1,92.1,,0.98,,,,821.6,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1597,SECUR ,SECUR ,08-28-005-33W1,REV,6/6/2017,69,69,,0.98,,,,821.6,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1598,RDGBK,RDGBK,12-22-007-11W2,,6/6/2017,73,73,,0.91,,,,821.3,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1599,SPAEN,SPAEN,13-03-006-34W1,,6/6/2017,69.3,69.3,,1.17,,,,842.8,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1600,TORCO,TORCO,11-30-005-03W2,,6/6/2017,70.1,70.1,,1.45,,,,852.6,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1601,CRESC,CRESC,11-15-007-09W2,,6/6/2017,86.7,86.7,,0.83,,,,821.2,14.58333333,18.27380952,14.7,13.1,14.8,13.4,18,13.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1602,SPAEN,SPAEN,09-08-004-03W2,,6/7/2017,95.6,95.6,,1,,,,836.1,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1603,CRESC,CRESC,05-14-003-01W2,,6/7/2017,75.1,75.1,,0.89,,,,831.4,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1604,CRESC,CRESC,14-13-001-05W2,,6/7/2017,72.8,72.8,,0.55,,,,822.8,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1605,CRESC,CRESC,02-13-006-06W2,,6/7/2017,75.5,75.5,,1.44,,,,846.2,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1606,CRESC,CRESC,07-07-006-15W2,,6/7/2017,75.2,75.2,,2.79,,,,868.9,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1607,CRESC,CRESC,14-27-001-13W2,,6/7/2017,69.6,69.6,,0.63,,,,826.9,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1608,SPAEN,SPAEN,03-03-002-32W1,,6/7/2017,91.4,91.4,,1.78,,,,824.4,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1609,SPAEN,SPAEN,11-12-006-15W2,,6/7/2017,68.6,68.6,,2.38,,,,871.4,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1610,SPAEN,SPAEN,01-28-002-14W2,,6/7/2017,81.5,81.5,,1.51,,,,841.6,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1611,RDGBK,RDGBK,03-33-008-06W2,,6/7/2017,81.6,81.6,,0.38,,,,809.5,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1612,RDGBK,RDGBK,12-06-009-07W2,,6/7/2017,76.2,76.2,,0.17,,,,810.7,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1613,RDGBK,RDGBK,02-26-009-09W2,,6/7/2017,96.7,96.7,,0.22,,,,813.6,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1614,TORCO,TORCO,04-17-004-31W1,,6/7/2017,66.5,66.5,,1.78,,,,863.1,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1615,TORCO,TORCO,03-15-004-06W2,,6/7/2017,61.2,61.2,,1.33,,,,852.3,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1616,NALRE,NALRE,11-02-005-12W2,,6/7/2017,72.5,72.5,,1.74,,,,849,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1617,ENERM,ENERM,08-31-004-18W2,,6/7/2017,76.1,76.1,,1.9,,,,856.4,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1618,ENERM,ENERM,05-31-003-16W2,,6/7/2017,77,77,,2.6,,,,886.4,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1619,CANAT,CANAT,14-09-002-29W1,,6/7/2017,77.8,77.8,,0.76,,,,837.8,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1620,FEDER,FEDER,05-31-002-01W2,,6/7/2017,74.5,74.5,,0.87,,,,823.4,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1621,APACH,APACH,07-12-006-11W2,,6/7/2017,44,44,,2.07,,,,877.1,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1622,CENOV,CENOV,05-16-006-13W2,,6/7/2017,51.5,51.5,,2.13,,,,869.4,16.9,18.7452381,17.1,15.6,18,15.7,18,17,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1623,SPAEN,SPAEN,09-08-004-03W2,,6/9/2017,89.7,89.7,,1,,,,836.1,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1624,CRESC,CRESC,01-26-006-09W2,,6/9/2017,52.3,52.3,,2.37,,,,883.2,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,0,0,0,1,0,0,Midale,5,1,1
1625,CRESC,CRESC,15-23-006-08W2,,6/9/2017,62.7,62.7,,1.62,,,,854.3,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1626,CRESC,CRESC,01-04-007-09W2,,6/9/2017,68.4,68.4,,0.26,,,,815.4,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1627,RDGBK,RDGBK,02-26-009-09W2,,6/9/2017,94.8,94.8,,0.22,,,,813.6,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1628,BONTE,BONTE,09-30-007-08W2,,6/9/2017,74,74,,0.99,,,,839.6,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1629,CANAT,CANAT,07-28-007-08W2,,6/9/2017,75.1,75.1,,1.33,,,,849.5,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1630,SPAEN,SPAEN,16-18-011-04W2,,6/9/2017,75.4,75.4,,1.66,,,,831.9,19.23333333,18.18809524,19.9,20.1,19.3,19.8,17.8,18.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1631,SPAEN,SPAEN,09-08-004-03W2,,6/12/2017,94.5,94.5,,1,,,,836.1,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1632,SECUR ,SECUR ,08-28-005-33W1,SALES,6/12/2017,88.1,88.1,,0.98,,,,821.6,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1633,SECUR ,SECUR ,08-28-005-33W1,REV,6/12/2017,71,71,,0.98,,,,821.6,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1634,CRESC,CRESC,13-03-006-34W1,,6/12/2017,65.4,65.4,,1.17,,,,842.8,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1635,CRESC,CRESC,02-13-006-06W2,,6/12/2017,75.5,75.5,,1.44,,,,846.2,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1636,CRESC,CRESC,14-13-001-05W2,,6/12/2017,70.7,70.7,,0.55,,,,822.8,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1637,SPAEN,SPAEN,13-03-006-34W1,,6/12/2017,69.3,69.3,,1.17,,,,842.8,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1638,TORCO,TORCO,11-30-005-03W2,,6/12/2017,66.6,66.6,,1.45,,,,852.6,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1639,TORCO,TORCO,03-15-004-06W2,,6/12/2017,61.3,61.3,,1.33,,,,852.3,16.61666667,17.13809524,16.8,16.9,17,16.4,16.1,16.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1640,CRESC,CRESC,11-15-007-09W2,,6/13/2017,87,87,,0.83,,,,821.2,15.66666667,17.29285714,15.8,16.7,13.8,17.5,15.7,14.5,Crude,0,0,1,0,0,0,0,0,0,Light_LSB,1,1,1
1641,CRESC,CRESC,05-14-003-01W2,,6/13/2017,63.4,63.4,,0.89,,,,831.4,15.66666667,17.29285714,15.8,16.7,13.8,17.5,15.7,14.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1642,CRESC,CRESC,09-13-007-11W2,,6/13/2017,76.1,76.1,,0.85,,,,827,15.66666667,17.29285714,15.8,16.7,13.8,17.5,15.7,14.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1643,CRESC,CRESC,13-30-007-10W2,,6/13/2017,73.9,73.9,,0.83,,,,828.3,15.66666667,17.29285714,15.8,16.7,13.8,17.5,15.7,14.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1644,CRESC,CRESC,04-08-008-08W2,,6/13/2017,82.4,82.4,,0.44,,,,816.2,15.66666667,17.29285714,15.8,16.7,13.8,17.5,15.7,14.5,Crude,0,0,0,1,0,0,0,0,0,Light_SW,2,1,1
1645,PMCL,PMCL,01-07-006-10W2,SALES,6/13/2017,69.4,69.4,,0.98,,,,840.2,15.66666667,17.29285714,15.8,16.7,13.8,17.5,15.7,14.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
1646,PMCL,PMCL,01-07-006-10W2,REV,6/13/2017,67.9,67.9,,0.98,,,,840.2,15.66666667,17.29285714,15.8,16.7,13.8,17.5,15.7,14.5,Crude,0,0,0,0,1,0,0,0,0,Medium_LSB,3,1,1
